epoch,loss
33,0.05625610055619745
33,0.001606726614568288
34,0.001244375534952269
34,0.09638949444052969
34,0.0022180890496201755
34,0.06687054895110123
34,0.0012147560241828614
34,0.00575812932675035
35,0.0012976331659046991
35,0.0012956817473650517
35,0.0030895247350599675
35,0.001136869108790961
35,0.0009524440993118333
35,0.03551990907263303
36,0.0014328524742950322
36,0.0009093809621845139
36,0.005355339013107141
36,0.001068398717279706
36,0.024560682361880026
36,0.0006642858085967873
37,0.0010147633799988398
37,0.000896981848654832
37,0.0011501784729262
37,0.021891962240374596
37,0.0010504997453608667
37,0.0005050417749146163
38,0.0012270815429928916
38,0.011750291472935714
38,0.008330944438057486
38,0.0007698109991878255
38,0.0005402774375227182
38,0.0009609825430985097
39,0.0008650658560327429
39,0.0008442984169505507
39,0.0006036652808916187
39,0.002930840688236458
39,0.01058432765694306
39,0.0005262057557615663
40,0.0009238231890549287
40,0.0006018781058756417
40,0.0005733505567491193
40,0.0008078166512177631
40,0.010197881397289166
40,0.0005197963075431744
41,0.0042681819406880095
41,0.00045916350245533977
41,0.0005633091823256109
41,0.0003819329022576312
41,0.005909396482138618
41,0.0005002282406962877
42,0.00044373522138130284
42,0.00538557651042737
42,0.0005793901273136726
42,0.000827784734923398
42,0.0034232944661027886
42,0.000878452278811892
43,0.00030403748337448633
43,0.0006599621800660316
43,0.0007208822273128135
43,0.003812816848350664
43,0.00043610212588873765
43,0.000931593840050482
44,0.000836430589970405
44,0.0006624778683317345
44,0.0005479690462522058
44,0.000533596969326311
44,0.001304828992175544
44,0.003336859108515
45,0.0004243892035731278
45,0.0007143710890460397
45,0.0018017587761960385
45,0.00044908084646522184
45,0.0004631624897228903
45,0.0008278636981060572
46,0.0006048424816071929
46,0.00042800807230491955
46,0.0017043478281095759
46,0.002997289466577513
46,0.0003539947745139216
46,0.000604418235294446
47,0.0006211783603404797
47,0.0007451015219430701
47,0.0003997859737410181
47,0.0002722000177470818
47,0.0020084490686258505
47,0.0004602861019264992
48,0.00046581716421201236
48,0.0004554299829919728
48,0.002150565094552803
48,0.0015560625629973401
48,0.0005061835421145133
48,0.0004367692216362684
49,0.0004873812256960264
49,0.00033537835292918317
49,0.00042724216715583907
49,0.000582001282168676
49,0.00036308900990889015
49,0.0018222405435324163
